Country,LanguageWorkedWith,LanguageWorkedWithCount
Sudan,Matlab,2.0
Sudan,PHP,10.0
Sudan,Python,7.0
Sudan,SQL,8.0
Sudan,Swift,1.0
Sudan,TypeScript,1.0
Sudan,VB.NET,1.0
Sudan,VBA,1.0
Sudan,Visual Basic 6,2.0
Suriname,Java,1.0
Suriname,JavaScript,1.0
Suriname,PHP,1.0
Suriname,Python,1.0
Suriname,SQL,1.0
Swaziland,C,1.0
Swaziland,C#,1.0
Swaziland,C++,1.0
Swaziland,CSS,3.0
Swaziland,HTML,3.0
Swaziland,Java,2.0
Swaziland,JavaScript,3.0
Swaziland,PHP,3.0
Swaziland,SQL,3.0
Swaziland,VB.NET,2.0
Swaziland,VBA,1.0
Swaziland,Visual Basic 6,1.0
Sweden,Assembly,52.0
Sweden,Bash/Shell,403.0
Sweden,C,172.0
Sweden,C#,379.0
Sweden,C++,215.0
Sweden,CSS,582.0
Sweden,Clojure,11.0
Sweden,Cobol,8.0
Sweden,CoffeeScript,27.0
Sweden,Delphi/Object Pascal,17.0
Sweden,Erlang,29.0
Sweden,F#,23.0
Sweden,Go,76.0
Sweden,Groovy,44.0
Sweden,HTML,615.0
Sweden,Haskell,32.0
Sweden,Java,342.0
Sweden,JavaScript,641.0
Sweden,Julia,9.0
Sweden,Kotlin,40.0
Sweden,Lua,45.0
Sweden,Matlab,53.0
Sweden,Objective-C,58.0
Sweden,Ocaml,1.0
Sweden,PHP,219.0
Sweden,Perl,34.0
Sweden,Python,361.0
Sweden,R,44.0
Sweden,Ruby,84.0
Sweden,Rust,39.0
Sweden,SQL,494.0
Sweden,Scala,40.0
Sweden,Swift,58.0
Sweden,TypeScript,171.0
Sweden,VB.NET,47.0
Sweden,VBA,28.0
Sweden,Visual Basic 6,23.0
Switzerland,Assembly,75.0
Switzerland,Bash/Shell,403.0
Switzerland,C,179.0
Switzerland,C#,297.0
Switzerland,C++,211.0
Switzerland,CSS,496.0
Switzerland,Clojure,11.0
Switzerland,Cobol,3.0
Switzerland,CoffeeScript,30.0
Switzerland,Delphi/Object Pascal,23.0
Switzerland,Erlang,5.0
Switzerland,F#,17.0
Switzerland,Go,70.0
Switzerland,Groovy,45.0
Switzerland,HTML,531.0
Switzerland,Hack,3.0
Switzerland,Haskell,34.0
Switzerland,Java,417.0
Switzerland,JavaScript,511.0
Switzerland,Julia,3.0
Switzerland,Kotlin,28.0
Switzerland,Lua,21.0
Switzerland,Matlab,73.0
Switzerland,Objective-C,43.0
Switzerland,Ocaml,4.0
Switzerland,PHP,268.0
Switzerland,Perl,42.0
Switzerland,Python,370.0
Switzerland,R,69.0
Switzerland,Ruby,72.0
Switzerland,Rust,22.0
Switzerland,SQL,457.0
Switzerland,Scala,55.0
Switzerland,Swift,60.0
Switzerland,TypeScript,187.0
Switzerland,VB.NET,49.0
Switzerland,VBA,61.0
Switzerland,Visual Basic 6,27.0
Syrian Arab Republic,Assembly,5.0
Syrian Arab Republic,Bash/Shell,9.0
Syrian Arab Republic,C,5.0
Syrian Arab Republic,C#,18.0
Syrian Arab Republic,C++,11.0
Syrian Arab Republic,CSS,17.0
Syrian Arab Republic,Clojure,1.0
Syrian Arab Republic,Cobol,1.0
Syrian Arab Republic,Delphi/Object Pascal,3.0
Syrian Arab Republic,Erlang,1.0
Syrian Arab Republic,Go,1.0
Syrian Arab Republic,Groovy,1.0
Syrian Arab Republic,HTML,19.0
Syrian Arab Republic,Hack,1.0
Syrian Arab Republic,Haskell,1.0
Syrian Arab Republic,Java,19.0
Syrian Arab Republic,JavaScript,20.0
Syrian Arab Republic,Julia,1.0
Syrian Arab Republic,Kotlin,1.0
Syrian Arab Republic,Lua,1.0
Syrian Arab Republic,Matlab,3.0
Syrian Arab Republic,Objective-C,5.0
Syrian Arab Republic,PHP,16.0
Syrian Arab Republic,Perl,2.0
Syrian Arab Republic,Python,6.0
Syrian Arab Republic,R,2.0
Syrian Arab Republic,Ruby,2.0
Syrian Arab Republic,SQL,17.0
Syrian Arab Republic,Scala,1.0
Syrian Arab Republic,Swift,5.0
Syrian Arab Republic,TypeScript,5.0
Syrian Arab Republic,VB.NET,4.0
Syrian Arab Republic,VBA,1.0
Syrian Arab Republic,Visual Basic 6,4.0
Taiwan,Assembly,6.0
Taiwan,Bash/Shell,45.0
Taiwan,C,30.0
Taiwan,C#,38.0
Taiwan,C++,37.0
Taiwan,CSS,69.0
Taiwan,Clojure,1.0
Taiwan,Cobol,1.0
Taiwan,CoffeeScript,7.0
Taiwan,Delphi/Object Pascal,1.0
Taiwan,Erlang,1.0
Taiwan,F#,1.0
Taiwan,Go,5.0
Taiwan,Groovy,5.0
Taiwan,HTML,76.0
Taiwan,Haskell,3.0
Taiwan,Java,52.0
Taiwan,JavaScript,81.0
Taiwan,Julia,2.0
Taiwan,Kotlin,2.0
Taiwan,Lua,4.0
Taiwan,Matlab,8.0
Taiwan,Objective-C,12.0
Taiwan,PHP,36.0
Taiwan,Perl,6.0
Taiwan,Python,42.0
Taiwan,R,8.0
Taiwan,Ruby,13.0
Taiwan,Rust,3.0
Taiwan,SQL,61.0
Taiwan,Scala,3.0
Taiwan,Swift,11.0
Taiwan,TypeScript,12.0
Taiwan,VB.NET,8.0
Taiwan,VBA,4.0
Taiwan,Visual Basic 6,6.0
Tajikistan,C#,2.0
Tajikistan,C++,1.0
Tajikistan,CSS,2.0
Tajikistan,Delphi/Object Pascal,1.0
Tajikistan,HTML,2.0
Tajikistan,Java,3.0
Tajikistan,JavaScript,2.0
Tajikistan,Kotlin,1.0
Tajikistan,PHP,2.0
Tajikistan,SQL,2.0
Tajikistan,TypeScript,2.0
Tajikistan,VB.NET,1.0
Tajikistan,Visual Basic 6,2.0
Thailand,Assembly,12.0
Thailand,Bash/Shell,60.0
Thailand,C,32.0
Thailand,C#,53.0
Thailand,C++,26.0
Thailand,CSS,93.0
Thailand,Clojure,7.0
Thailand,Cobol,6.0
Thailand,CoffeeScript,14.0
Thailand,Delphi/Object Pascal,14.0
Thailand,Erlang,6.0
Thailand,F#,7.0
Thailand,Go,20.0
Thailand,Groovy,8.0
Thailand,HTML,95.0
Thailand,Hack,7.0
Thailand,Haskell,8.0
Thailand,Java,61.0
Thailand,JavaScript,110.0
Thailand,Julia,5.0
Thailand,Kotlin,10.0
Thailand,Lua,8.0
Thailand,Matlab,14.0
Thailand,Objective-C,15.0
Thailand,Ocaml,6.0
Thailand,PHP,55.0
Thailand,Perl,11.0
Thailand,Python,55.0
Thailand,R,14.0
Thailand,Ruby,23.0
Thailand,Rust,6.0
Thailand,SQL,83.0
Thailand,Scala,17.0
Thailand,Swift,23.0
Thailand,TypeScript,29.0
Thailand,VB.NET,17.0
Thailand,VBA,14.0
Thailand,Visual Basic 6,15.0
The former Yugoslav Republic of Macedonia,Assembly,2.0
The former Yugoslav Republic of Macedonia,Bash/Shell,9.0
The former Yugoslav Republic of Macedonia,C,3.0
The former Yugoslav Republic of Macedonia,C#,20.0
The former Yugoslav Republic of Macedonia,C++,7.0
The former Yugoslav Republic of Macedonia,CSS,27.0
The former Yugoslav Republic of Macedonia,Delphi/Object Pascal,1.0
The former Yugoslav Republic of Macedonia,F#,1.0
The former Yugoslav Republic of Macedonia,Groovy,1.0
The former Yugoslav Republic of Macedonia,HTML,27.0
The former Yugoslav Republic of Macedonia,Java,19.0
The former Yugoslav Republic of Macedonia,JavaScript,30.0
The former Yugoslav Republic of Macedonia,Kotlin,2.0
The former Yugoslav Republic of Macedonia,Lua,1.0
The former Yugoslav Republic of Macedonia,Matlab,1.0
The former Yugoslav Republic of Macedonia,PHP,8.0
The former Yugoslav Republic of Macedonia,Python,7.0
The former Yugoslav Republic of Macedonia,R,2.0
The former Yugoslav Republic of Macedonia,Ruby,1.0
The former Yugoslav Republic of Macedonia,SQL,23.0
The former Yugoslav Republic of Macedonia,Swift,1.0
The former Yugoslav Republic of Macedonia,TypeScript,14.0
The former Yugoslav Republic of Macedonia,VB.NET,1.0
Timor-Leste,CSS,1.0
Timor-Leste,HTML,1.0
Timor-Leste,PHP,1.0
Togo,Assembly,1.0
Togo,C,1.0
Togo,CSS,4.0
Togo,Go,1.0
Togo,Groovy,1.0
Togo,HTML,4.0
Togo,Java,2.0
Togo,JavaScript,3.0
Togo,Matlab,1.0
Togo,Objective-C,1.0
Togo,PHP,1.0
Togo,SQL,1.0
Togo,TypeScript,1.0
Trinidad and Tobago,Bash/Shell,6.0
Trinidad and Tobago,C,1.0
Trinidad and Tobago,C#,8.0
Trinidad and Tobago,C++,4.0
Trinidad and Tobago,CSS,12.0
Trinidad and Tobago,Go,1.0
Trinidad and Tobago,HTML,12.0
Trinidad and Tobago,Java,9.0
Trinidad and Tobago,JavaScript,14.0
Trinidad and Tobago,Matlab,1.0
Trinidad and Tobago,Objective-C,2.0
Trinidad and Tobago,PHP,9.0
Trinidad and Tobago,Python,7.0
Trinidad and Tobago,R,1.0
Trinidad and Tobago,Ruby,1.0
Trinidad and Tobago,SQL,8.0
Trinidad and Tobago,Swift,2.0
Trinidad and Tobago,TypeScript,3.0
Trinidad and Tobago,VB.NET,1.0
Trinidad and Tobago,VBA,1.0
Tunisia,Assembly,12.0
Tunisia,Bash/Shell,24.0
Tunisia,C,32.0
Tunisia,C#,25.0
Tunisia,C++,28.0
Tunisia,CSS,64.0
Tunisia,CoffeeScript,1.0
Tunisia,Delphi/Object Pascal,8.0
Tunisia,Go,5.0
Tunisia,Groovy,3.0
Tunisia,HTML,68.0
Tunisia,Hack,1.0
Tunisia,Haskell,1.0
Tunisia,Java,57.0
Tunisia,JavaScript,61.0
Tunisia,Kotlin,4.0
Tunisia,Lua,2.0
Tunisia,Matlab,10.0
Tunisia,Objective-C,3.0
Tunisia,PHP,49.0
Tunisia,Perl,1.0
Tunisia,Python,27.0
Tunisia,R,5.0
Tunisia,Ruby,6.0
Tunisia,SQL,58.0
Tunisia,Scala,2.0
Tunisia,Swift,5.0
Tunisia,TypeScript,15.0
Tunisia,VB.NET,7.0
Tunisia,VBA,2.0
Tunisia,Visual Basic 6,4.0
Turkey,Assembly,63.0
Turkey,Bash/Shell,174.0
Turkey,C,188.0
Turkey,C#,335.0
Turkey,C++,190.0
Turkey,CSS,430.0
Turkey,Clojure,3.0
Turkey,Cobol,6.0
Turkey,CoffeeScript,19.0
Turkey,Delphi/Object Pascal,63.0
Turkey,Erlang,5.0
Turkey,F#,6.0
Turkey,Go,41.0
Turkey,Groovy,19.0
Turkey,HTML,452.0
Turkey,Hack,2.0
Turkey,Haskell,9.0
Turkey,Java,352.0
Turkey,JavaScript,481.0
Turkey,Julia,4.0
Turkey,Kotlin,23.0
Turkey,Lua,15.0
Turkey,Matlab,73.0
Turkey,Objective-C,65.0
Turkey,PHP,223.0
Turkey,Perl,18.0
Turkey,Python,234.0
Turkey,R,34.0
Turkey,Ruby,39.0
Turkey,Rust,7.0
Turkey,SQL,406.0
Turkey,Scala,23.0
Turkey,Swift,74.0
Turkey,TypeScript,103.0
Turkey,VB.NET,53.0
Turkey,VBA,27.0
Turkey,Visual Basic 6,41.0
Turkmenistan,C,1.0
Turkmenistan,C++,1.0
Turkmenistan,CSS,3.0
Turkmenistan,Go,1.0
Turkmenistan,HTML,3.0
Turkmenistan,Java,1.0
Turkmenistan,JavaScript,3.0
Turkmenistan,Lua,1.0
Turkmenistan,PHP,3.0
Turkmenistan,Python,2.0
Turkmenistan,Ruby,1.0
Turkmenistan,SQL,2.0
Uganda,Assembly,2.0
Uganda,Bash/Shell,9.0
Uganda,C,13.0
Uganda,C#,11.0
Uganda,C++,7.0
Uganda,CSS,36.0
Uganda,Cobol,1.0
Uganda,CoffeeScript,1.0
Uganda,Delphi/Object Pascal,1.0
Uganda,Erlang,2.0
Uganda,Go,1.0
Uganda,Groovy,1.0
Uganda,HTML,40.0
Uganda,Java,23.0
Uganda,JavaScript,34.0
Uganda,Kotlin,2.0
Uganda,Lua,2.0
Uganda,Matlab,1.0
Uganda,PHP,26.0
Uganda,Python,22.0
Uganda,R,2.0
Uganda,Ruby,4.0
Uganda,SQL,30.0
Uganda,Swift,3.0
Uganda,TypeScript,2.0
Uganda,VB.NET,4.0
Uganda,VBA,2.0
Uganda,Visual Basic 6,1.0
Ukraine,Assembly,35.0
Ukraine,Bash/Shell,253.0
Ukraine,C,141.0
Ukraine,C#,235.0
Ukraine,C++,203.0
Ukraine,CSS,519.0
Ukraine,Clojure,7.0
Ukraine,CoffeeScript,24.0
Ukraine,Delphi/Object Pascal,49.0
Ukraine,Erlang,6.0
Ukraine,F#,7.0
Ukraine,Go,46.0
Ukraine,Groovy,31.0
Ukraine,HTML,529.0
Ukraine,Haskell,11.0
Ukraine,Java,297.0
Ukraine,JavaScript,567.0
Ukraine,Julia,1.0
Ukraine,Kotlin,41.0
Ukraine,Lua,21.0
Ukraine,Matlab,27.0
Ukraine,Objective-C,50.0
Ukraine,Ocaml,2.0
Ukraine,PHP,258.0
Ukraine,Perl,14.0
Ukraine,Python,250.0
Ukraine,R,16.0
Ukraine,Ruby,70.0
Ukraine,Rust,15.0
Ukraine,SQL,429.0
Ukraine,Scala,31.0
Ukraine,Swift,47.0
Ukraine,TypeScript,127.0
Ukraine,VB.NET,11.0
Ukraine,VBA,28.0
Ukraine,Visual Basic 6,12.0
United Arab Emirates,Assembly,5.0
United Arab Emirates,Bash/Shell,40.0
United Arab Emirates,C,19.0
United Arab Emirates,C#,49.0
United Arab Emirates,C++,22.0
United Arab Emirates,CSS,87.0
United Arab Emirates,Clojure,3.0
United Arab Emirates,Cobol,3.0
United Arab Emirates,CoffeeScript,4.0
United Arab Emirates,Delphi/Object Pascal,1.0
United Arab Emirates,F#,2.0
United Arab Emirates,Go,7.0
United Arab Emirates,Groovy,5.0
United Arab Emirates,HTML,98.0
United Arab Emirates,Haskell,1.0
United Arab Emirates,Java,54.0
United Arab Emirates,JavaScript,99.0
United Arab Emirates,Julia,1.0
United Arab Emirates,Kotlin,6.0
United Arab Emirates,Lua,4.0
United Arab Emirates,Matlab,3.0
United Arab Emirates,Objective-C,12.0
United Arab Emirates,PHP,47.0
United Arab Emirates,Perl,2.0
United Arab Emirates,Python,38.0
United Arab Emirates,R,2.0
United Arab Emirates,Ruby,6.0
United Arab Emirates,Rust,2.0
United Arab Emirates,SQL,70.0
United Arab Emirates,Scala,4.0
United Arab Emirates,Swift,18.0
United Arab Emirates,TypeScript,26.0
United Arab Emirates,VB.NET,14.0
United Arab Emirates,VBA,6.0
United Arab Emirates,Visual Basic 6,12.0
United Kingdom,Assembly,247.0
United Kingdom,Bash/Shell,2159.0
United Kingdom,C,742.0
United Kingdom,C#,1960.0
United Kingdom,C++,928.0
United Kingdom,CSS,3246.0
United Kingdom,Clojure,76.0
United Kingdom,Cobol,17.0
United Kingdom,CoffeeScript,153.0
United Kingdom,Delphi/Object Pascal,86.0
United Kingdom,Erlang,46.0
United Kingdom,F#,119.0
United Kingdom,Go,342.0
United Kingdom,Groovy,195.0
United Kingdom,HTML,3383.0
United Kingdom,Hack,11.0
United Kingdom,Haskell,167.0
United Kingdom,Java,1665.0
United Kingdom,JavaScript,3500.0
United Kingdom,Julia,26.0
United Kingdom,Kotlin,162.0
United Kingdom,Lua,161.0
United Kingdom,Matlab,223.0
United Kingdom,Objective-C,275.0
United Kingdom,Ocaml,29.0
United Kingdom,PHP,1267.0
United Kingdom,Perl,215.0
United Kingdom,Python,2026.0
United Kingdom,R,275.0
United Kingdom,Ruby,517.0
United Kingdom,Rust,139.0
United Kingdom,SQL,2843.0
United Kingdom,Scala,252.0
United Kingdom,Swift,333.0
United Kingdom,TypeScript,871.0
United Kingdom,VB.NET,373.0
United Kingdom,VBA,305.0
United Kingdom,Visual Basic 6,169.0
United Republic of Tanzania,Assembly,2.0
United Republic of Tanzania,Bash/Shell,14.0
United Republic of Tanzania,C,9.0
United Republic of Tanzania,C#,4.0
United Republic of Tanzania,C++,11.0
United Republic of Tanzania,CSS,27.0
United Republic of Tanzania,Clojure,2.0
United Republic of Tanzania,CoffeeScript,2.0
United Republic of Tanzania,F#,1.0
United Republic of Tanzania,Go,2.0
United Republic of Tanzania,Groovy,1.0
United Republic of Tanzania,HTML,28.0
United Republic of Tanzania,Haskell,2.0
United Republic of Tanzania,Java,22.0
United Republic of Tanzania,JavaScript,25.0
United Republic of Tanzania,Julia,1.0
United Republic of Tanzania,Kotlin,3.0
United Republic of Tanzania,Lua,2.0
United Republic of Tanzania,Matlab,3.0
United Republic of Tanzania,Objective-C,3.0
United Republic of Tanzania,PHP,26.0
United Republic of Tanzania,Perl,2.0
United Republic of Tanzania,Python,12.0
United Republic of Tanzania,R,3.0
United Republic of Tanzania,Ruby,6.0
United Republic of Tanzania,Rust,1.0
United Republic of Tanzania,SQL,27.0
United Republic of Tanzania,Swift,2.0
United Republic of Tanzania,TypeScript,3.0
United Republic of Tanzania,VB.NET,7.0
United Republic of Tanzania,VBA,3.0
United Republic of Tanzania,Visual Basic 6,7.0
United States,Assembly,1048.0
United States,Bash/Shell,8492.0
United States,C,3116.0
United States,C#,5836.0
United States,C++,3701.0
United States,CSS,11129.0
United States,Clojure,334.0
United States,Cobol,90.0
United States,CoffeeScript,765.0
United States,Delphi/Object Pascal,160.0
United States,Erlang,225.0
United States,F#,306.0
United States,Go,1705.0
United States,Groovy,911.0
United States,HTML,11575.0
United States,Hack,53.0
United States,Haskell,478.0
United States,Java,6597.0
United States,JavaScript,12179.0
United States,Julia,102.0
United States,Kotlin,634.0
United States,Lua,685.0
United States,Matlab,814.0
United States,Objective-C,1209.0
United States,Ocaml,129.0
United States,PHP,3641.0
United States,Perl,942.0
United States,Python,7752.0
United States,R,1380.0
United States,Ruby,2509.0
United States,Rust,604.0
United States,SQL,9818.0
United States,Scala,873.0
United States,Swift,1476.0
United States,TypeScript,3029.0
United States,VB.NET,1040.0
United States,VBA,847.0
United States,Visual Basic 6,479.0
Uruguay,Assembly,3.0
Uruguay,Bash/Shell,23.0
Uruguay,C,10.0
Uruguay,C#,36.0
Uruguay,C++,16.0
Uruguay,CSS,49.0
Uruguay,Clojure,1.0
Uruguay,Cobol,2.0
Uruguay,CoffeeScript,4.0
Uruguay,Delphi/Object Pascal,4.0
Uruguay,Go,5.0
Uruguay,Groovy,5.0
Uruguay,HTML,50.0
Uruguay,Haskell,3.0
Uruguay,Java,33.0
Uruguay,JavaScript,54.0
Uruguay,Lua,1.0
Uruguay,Matlab,6.0
Uruguay,Objective-C,4.0
Uruguay,PHP,23.0
Uruguay,Perl,4.0
Uruguay,Python,24.0
Uruguay,R,6.0
Uruguay,Ruby,14.0
Uruguay,SQL,46.0
Uruguay,Scala,1.0
Uruguay,Swift,7.0
Uruguay,TypeScript,16.0
Uruguay,VB.NET,7.0
Uruguay,VBA,1.0
Uruguay,Visual Basic 6,2.0
Uzbekistan,Assembly,1.0
Uzbekistan,Bash/Shell,9.0
Uzbekistan,C,5.0
Uzbekistan,C#,6.0
Uzbekistan,C++,12.0
Uzbekistan,CSS,21.0
Uzbekistan,Delphi/Object Pascal,4.0
Uzbekistan,Erlang,1.0
Uzbekistan,Go,1.0
Uzbekistan,Groovy,1.0
Uzbekistan,HTML,22.0
Uzbekistan,Java,20.0
Uzbekistan,JavaScript,20.0
Uzbekistan,Kotlin,9.0
Uzbekistan,Matlab,1.0
Uzbekistan,Objective-C,2.0
Uzbekistan,PHP,15.0
Uzbekistan,Perl,1.0
Uzbekistan,Python,9.0
Uzbekistan,R,1.0
Uzbekistan,SQL,18.0
Uzbekistan,Scala,2.0
Uzbekistan,Swift,1.0
Uzbekistan,TypeScript,2.0
Uzbekistan,VBA,1.0
"Venezuela, Bolivarian Republic of...",Assembly,8.0
"Venezuela, Bolivarian Republic of...",Bash/Shell,21.0
"Venezuela, Bolivarian Republic of...",C,14.0
"Venezuela, Bolivarian Republic of...",C#,20.0
"Venezuela, Bolivarian Republic of...",C++,22.0
"Venezuela, Bolivarian Republic of...",CSS,69.0
"Venezuela, Bolivarian Republic of...",Cobol,1.0
"Venezuela, Bolivarian Republic of...",CoffeeScript,1.0
"Venezuela, Bolivarian Republic of...",F#,1.0
"Venezuela, Bolivarian Republic of...",Go,1.0
"Venezuela, Bolivarian Republic of...",Groovy,1.0
"Venezuela, Bolivarian Republic of...",HTML,70.0
"Venezuela, Bolivarian Republic of...",Haskell,1.0
"Venezuela, Bolivarian Republic of...",Java,39.0
"Venezuela, Bolivarian Republic of...",JavaScript,76.0
"Venezuela, Bolivarian Republic of...",Kotlin,1.0
"Venezuela, Bolivarian Republic of...",Lua,2.0
"Venezuela, Bolivarian Republic of...",Matlab,5.0
"Venezuela, Bolivarian Republic of...",Objective-C,1.0
"Venezuela, Bolivarian Republic of...",PHP,55.0
"Venezuela, Bolivarian Republic of...",Perl,2.0
"Venezuela, Bolivarian Republic of...",Python,27.0
"Venezuela, Bolivarian Republic of...",R,4.0
"Venezuela, Bolivarian Republic of...",Ruby,4.0
"Venezuela, Bolivarian Republic of...",SQL,59.0
"Venezuela, Bolivarian Republic of...",Scala,1.0
"Venezuela, Bolivarian Republic of...",Swift,4.0
"Venezuela, Bolivarian Republic of...",TypeScript,16.0
"Venezuela, Bolivarian Republic of...",VB.NET,7.0
"Venezuela, Bolivarian Republic of...",VBA,6.0
"Venezuela, Bolivarian Republic of...",Visual Basic 6,8.0
Viet Nam,Assembly,13.0
Viet Nam,Bash/Shell,43.0
Viet Nam,C,64.0
Viet Nam,C#,73.0
Viet Nam,C++,54.0
Viet Nam,CSS,120.0
Viet Nam,Clojure,2.0
Viet Nam,Cobol,1.0
Viet Nam,CoffeeScript,8.0
Viet Nam,Delphi/Object Pascal,4.0
Viet Nam,Erlang,1.0
Viet Nam,Go,14.0
Viet Nam,Groovy,2.0
Viet Nam,HTML,130.0
Viet Nam,Hack,2.0
Viet Nam,Haskell,2.0
Viet Nam,Java,102.0
Viet Nam,JavaScript,136.0
Viet Nam,Kotlin,8.0
Viet Nam,Lua,5.0
Viet Nam,Matlab,13.0
Viet Nam,Objective-C,21.0
Viet Nam,PHP,63.0
Viet Nam,Perl,8.0
Viet Nam,Python,48.0
Viet Nam,R,6.0
Viet Nam,Ruby,21.0
Viet Nam,Rust,1.0
Viet Nam,SQL,94.0
Viet Nam,Scala,3.0
Viet Nam,Swift,18.0
Viet Nam,TypeScript,24.0
Viet Nam,VB.NET,10.0
Viet Nam,VBA,7.0
Viet Nam,Visual Basic 6,7.0
Yemen,Assembly,2.0
Yemen,Bash/Shell,2.0
Yemen,C,4.0
Yemen,C#,5.0
Yemen,C++,5.0
Yemen,CSS,7.0
Yemen,Delphi/Object Pascal,1.0
Yemen,HTML,7.0
Yemen,Java,6.0
Yemen,JavaScript,5.0
Yemen,Kotlin,1.0
Yemen,PHP,3.0
Yemen,SQL,6.0
Yemen,Swift,2.0
Yemen,VB.NET,4.0
Yemen,VBA,1.0
Yemen,Visual Basic 6,2.0
Zambia,Assembly,1.0
Zambia,C,1.0
Zambia,C#,4.0
Zambia,C++,1.0
Zambia,CSS,3.0
Zambia,Delphi/Object Pascal,1.0
Zambia,HTML,4.0
Zambia,Java,5.0
Zambia,JavaScript,3.0
Zambia,Kotlin,2.0
Zambia,Matlab,2.0
Zambia,Objective-C,1.0
Zambia,PHP,2.0
Zambia,Python,3.0
Zambia,R,1.0
Zambia,SQL,6.0
Zambia,TypeScript,1.0
Zambia,VB.NET,2.0
Zambia,VBA,1.0
Zambia,Visual Basic 6,1.0
Zimbabwe,Assembly,3.0
Zimbabwe,Bash/Shell,4.0
Zimbabwe,C,9.0
Zimbabwe,C#,12.0
Zimbabwe,C++,9.0
Zimbabwe,CSS,25.0
Zimbabwe,HTML,25.0
Zimbabwe,Java,19.0
Zimbabwe,JavaScript,20.0
Zimbabwe,Kotlin,1.0
Zimbabwe,Matlab,1.0
Zimbabwe,Objective-C,1.0
Zimbabwe,PHP,17.0
Zimbabwe,Python,8.0
Zimbabwe,R,2.0
Zimbabwe,Ruby,2.0
Zimbabwe,SQL,21.0
Zimbabwe,TypeScript,2.0
Zimbabwe,VB.NET,11.0
Zimbabwe,VBA,4.0
Zimbabwe,Visual Basic 6,5.0
